session,student_id,activity,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
5,90, Deeds,8178164,36,0,1167,110,70532,47
5,90, Diagram,624299,10,0,199,14,13689,0
5,90, Other,9280923,123,0,426,18,23236,163
5,90, Properties,0,0,0,10,0,586,0
5,90, Study,26145031,597,0,334,4,39559,50
5,90, TextEditor,66232027,4385,0,543,2,94367,2308
5,91, Aulaweb,31,0,0,4,0,179,0
5,91, Blank,168518,2,0,141,0,5533,0
5,91, Deeds,9648968,11,0,482,88,30302,26
5,91, Diagram,13267610,3,0,98,0,9639,28
5,91, Other,2707409,17,0,52,6,3799,34
5,91, Properties,0,0,0,4,0,114,2
5,91, Study,1136704,86,0,54,0,4475,0
5,91, TextEditor,275858658,892,0,455,2,45389,436
5,92, Aulaweb,1294,1,0,16,0,1037,0
5,92, Blank,468,0,0,20,0,895,0
5,92, Deeds,28015035,31,0,1303,12,42892,84
5,92, Diagram,12621247,15,0,125,0,8166,0
5,92, Other,454251,0,0,78,0,4606,12
5,92, Properties,654408,0,0,13,0,1255,0
5,92, Study,15532718,80,0,126,0,11665,0
5,92, TextEditor,375125000,452,0,935,36,55199,2964
5,93, Aulaweb,1980,6,0,28,0,1530,0
5,93, Blank,467,0,0,42,0,1886,0
5,93, Deeds,54519299,24,0,1241,16,54648,479
5,93, Diagram,3552515,2,0,333,2,23791,28
5,93, Other,17157,0,0,99,2,4598,34
5,93, Properties,26557,0,0,82,0,3039,16
5,93, Study,17999103,121,0,228,2,27268,83
5,93, TextEditor,108412151,174,0,453,0,40711,1925
5,94, Aulaweb,2389,8,0,15,0,817,0
5,94, Blank,29458,4,0,58,0,2807,0
5,94, Deeds,54106862,12,0,917,94,41101,72
5,94, Diagram,24638029,51,0,420,6,21851,0
5,94, Other,9972,0,0,42,0,1374,0
5,94, Properties,609,0,0,12,0,586,0
5,94, Study,2563679,81,0,99,0,5322,0
5,94, TextEditor,162431126,1194,0,611,24,33795,1798
5,95, Aulaweb,3012,5,0,59,0,2550,0
5,95, Blank,3218,0,0,58,0,2610,0
5,95, Deeds,23757818,63,0,945,126,46857,30
5,95, Diagram,23202277,76,0,2080,0,51036,10
5,95, Other,5436,3,0,62,0,4530,6
5,95, Properties,9749,0,0,63,0,2101,0
5,95, Study,47666820,151,0,171,0,20411,2
5,95, TextEditor,369708459,1821,0,1060,4,48653,1235
5,96, Aulaweb,15348,5,0,32,0,2057,0
5,96, Blank,8804,0,0,64,0,3983,0
5,96, Deeds,1973732,7,0,447,94,35252,72
5,96, Diagram,46308013,12,0,449,28,50072,0
5,96, Other,4366,3,0,32,0,2937,0
5,96, Properties,826,0,0,24,0,1234,0
5,96, Study,1213596,123,0,191,0,20739,0
5,96, TextEditor,50866373,377,0,705,32,66335,2311
5,98, Blank,8679,0,0,38,0,1486,0
5,98, Deeds,9546990,3,0,1147,2,39349,309
5,98, Diagram,14163099,1,0,210,0,10191,19
5,98, Other,1295204,3,0,114,2,5782,4
5,98, Properties,265,0,0,32,0,1019,0
5,98, Study,6197480,78,0,90,0,8708,41
5,98, TextEditor,52863203,625,0,485,0,40194,1470
5,99, Aulaweb,42522,0,0,29,0,2140,0
5,99, Blank,1418238,1,0,94,0,6599,0
5,99, Deeds,15320338,44,0,1568,94,58995,47
5,99, Diagram,12070494,17,0,426,0,21260,0
5,99, Other,345623,0,0,51,2,3870,5
5,99, Properties,858,0,0,21,0,555,0
5,99, Study,21216416,152,0,175,2,12888,6
5,99, TextEditor,171123149,1222,0,870,0,55699,2359
5,100, Aulaweb,27973,27,0,31,0,1825,6
5,100, Blank,17503,0,0,78,0,3765,19
5,100, Deeds,17014059,2,0,868,92,23978,89
5,100, Diagram,14697580,21,0,489,4,24158,10
5,100, Other,639615,36,0,171,0,7707,174
5,100, Properties,2654,0,0,25,0,1021,0
5,100, Study,7034601,165,0,141,0,14188,27
5,100, TextEditor,106205667,655,0,769,0,40852,2438
5,101, Aulaweb,314,0,0,16,0,1430,0
5,101, Blank,7069,0,0,104,0,7332,0
5,101, Deeds,1126088,0,0,502,94,42331,0
5,101, Diagram,3253065,0,0,346,18,35918,8
5,101, Other,215556,0,0,49,0,3937,4
5,101, Properties,15,0,0,21,0,1180,0
5,101, Study,2703796,0,0,140,0,15440,0
5,101, TextEditor,43633889,0,0,550,0,61006,1313
5,102, Aulaweb,0,0,0,0,0,0,4
5,102, Blank,2933,0,0,32,0,716,0
5,102, Deeds,44655270,55,0,683,96,43997,53
5,102, Diagram,12105538,0,0,228,0,12314,0
5,102, Other,2540761,35,0,226,2,11343,38
5,102, Properties,62,0,0,12,0,484,0
5,102, TextEditor,116353248,932,0,540,22,36090,2481
5,103, Aulaweb,20566,4,0,27,0,915,0
5,103, Blank,2858665,1,0,90,5,2286,4
5,103, Deeds,10327315,8,0,1629,90,24495,62
5,103, Diagram,11137845,0,0,428,0,9315,0
5,103, Other,7833235,115,0,270,4,8847,198
5,103, Properties,1482,0,0,12,0,352,0
5,103, Study,98898606,359,0,453,3,22698,82
5,103, TextEditor,70255217,63,0,857,6,24653,1577
5,104, Aulaweb,18025,9,0,21,0,1729,0
5,104, Blank,181102,2,0,36,0,1805,0
5,104, Deeds,5906369,1,0,1051,12,37374,318
5,104, Diagram,10759963,5,0,530,0,22315,17
5,104, Other,2538025,84,0,255,8,9317,10
5,104, Properties,281,0,0,24,0,1165,0
5,104, Study,1714065,124,0,104,6,14353,1
5,104, TextEditor,41486316,1152,0,423,38,41076,2466
6,1, Aulaweb,30858,0,0,20,0,1735,4
6,1, Blank,389425,0,0,73,4,3592,0
6,1, Deeds,6803672,0,0,234,32,15902,12
6,1, Diagram,1135581,0,0,72,0,6885,0
6,1, Other,67482,0,0,220,0,11207,99
6,1, Properties,6042033,0,0,356,0,18563,145
6,1, Study,22206901,315,0,283,4,54517,294
6,1, TextEditor,10633208,1019,0,391,0,37987,954
6,2, Aulaweb,8489259,0,0,55,0,3415,0
6,2, Blank,19200,0,0,59,0,2569,0
6,2, Deeds,390557,0,0,174,30,9218,10
6,2, Diagram,15148,0,0,30,0,1257,0
6,2, Other,1429942,174,0,233,0,11204,406
6,2, Properties,606623,0,0,155,0,6883,44
6,2, Study,160733932,403,0,122,0,11928,0
6,2, TextEditor,673165,203,0,222,22,12589,894
6,4, Aulaweb,11966,5,0,39,0,1827,11
6,4, Blank,5627000,0,0,170,1,8698,0
6,4, Deeds,58953,0,0,121,22,4427,14
6,4, Diagram,649765,0,0,31,4,2624,12
6,4, Other,47468,6,0,207,2,8271,7
6,4, Properties,2149634,1,0,635,0,25749,192
6,4, Study,13999653,208,0,277,0,22445,6
6,4, TextEditor,2407358,352,0,166,0,7721,1085
6,5, Blank,17885,11,0,111,30,8197,2
6,5, Deeds,256597,0,0,130,18,9635,10
6,5, Diagram,5402007,0,0,70,0,8303,0
6,5, Other,251316,84,0,440,8,30209,4
6,5, Properties,1086354,1,0,442,0,37280,169
6,5, Study,12844637,181,0,152,0,33175,0
6,5, TextEditor,14161871,631,0,247,4,34681,924
6,6, Aulaweb,27126,0,0,54,0,3539,0
6,6, Blank,1329875,0,0,352,12,14786,46
6,6, Deeds,958438,0,0,232,22,7850,2
6,6, Diagram,27699,0,0,58,0,3090,0
6,6, Other,25121535,169,0,308,0,24500,756
6,6, Properties,6392570,14,0,371,0,30981,89
6,6, Study,74168730,260,0,236,2,37684,0
6,6, TextEditor,5549909,1960,0,399,16,40240,2135
6,7, Aulaweb,1969792,46,0,43,0,3080,0
6,7, Blank,125449,3,0,48,0,3354,0
6,7, Deeds,4153713,20,0,120,22,8216,8
6,7, Diagram,1074200,2,0,54,0,4613,0
6,7, Other,739934,241,0,165,2,9778,174
6,7, Properties,3662120,0,0,289,0,13288,118
6,7, Study,86108205,554,0,142,2,20001,20
6,7, TextEditor,1742075,190,0,156,0,15282,403
6,9, Aulaweb,814,0,0,33,0,816,0
6,9, Blank,2422885,0,0,67,2,1449,0
6,9, Deeds,2537912,0,0,175,18,5553,0
6,9, Diagram,784857,0,0,62,0,2145,0
6,9, Other,1784198,0,0,182,0,4355,72
6,9, Properties,12391829,0,0,297,0,8259,68
6,9, Study,45287081,0,0,207,0,7480,36
6,9, TextEditor,4083811,0,0,360,2,13990,830
6,10, Aulaweb,180217,30,0,41,0,2543,0
6,10, Blank,20431364,10,0,193,24,10401,0
6,10, Deeds,6840737,0,0,247,21,10440,0
6,10, Diagram,292200,0,0,28,0,1777,0
6,10, Other,46697932,208,0,347,0,21890,737
6,10, Properties,4633415,0,0,376,1,18750,125
6,10, Study,32161395,100,0,127,0,10585,0
6,10, TextEditor,9508103,870,0,276,2,18312,540
6,11, Aulaweb,62,0,0,4,0,293,0
6,11, Blank,60371,0,0,264,8,14445,1
6,11, Deeds,606943,0,0,127,20,8942,8
6,11, Diagram,35964,0,0,28,0,1789,0
6,11, Other,449421,0,0,301,0,18549,135
6,11, Properties,8536559,0,0,445,0,34591,288
6,11, Study,109023409,207,0,193,0,45482,0
6,11, TextEditor,804374,260,0,218,4,24000,398
6,12, Aulaweb,460694,0,0,18,0,479,0
6,12, Blank,16442015,0,0,86,16,1885,0
6,12, Deeds,450705,0,0,99,16,2382,0
6,12, Diagram,700264,0,0,38,0,1002,0
6,12, Other,7497946,0,0,276,6,4638,187
6,12, Properties,6064890,0,0,247,0,5424,98
6,12, Study,186379356,0,0,93,2,4948,16
6,12, TextEditor,2179364,0,0,229,2,5536,788
6,13, Aulaweb,2298,19,0,24,0,1432,0
6,13, Blank,45164,0,0,87,2,3636,0
6,13, Deeds,11539736,0,0,486,26,9496,4
6,13, Diagram,2989037,5,0,24,2,3139,0
6,13, Other,214340889,176,0,382,10,22596,1980
6,13, Properties,734622,3,0,302,2,20927,117
6,13, Study,96356294,433,0,131,0,18906,2
6,13, TextEditor,2870465,771,0,130,0,11792,895
6,14, Aulaweb,4901,0,0,7,0,368,0
6,14, Blank,127933,0,0,114,6,3681,0
6,14, Deeds,261632,0,0,131,22,5523,18
6,14, Diagram,439381,0,0,38,0,1804,0
6,14, Other,1385438,77,0,284,10,16946,64
6,14, Properties,16309357,10,0,315,0,15906,141
6,14, Study,20047806,176,0,152,0,16019,0
6,14, TextEditor,29564299,695,0,175,0,10606,1044
6,15, Aulaweb,155,0,0,14,0,608,0
6,15, Blank,1204927,0,0,296,2,12337,0
6,15, Deeds,979104,0,0,200,18,11029,8
6,15, Diagram,364024,0,0,76,0,3174,0
6,15, Other,123451,34,0,94,0,7773,0
6,15, Properties,1185800,0,0,415,0,17677,142
6,15, Study,41849101,179,0,290,0,30868,0
6,15, TextEditor,19710007,642,0,388,0,23966,436
6,16, Aulaweb,1342,0,0,15,0,271,0
6,16, Blank,1140,0,0,34,1,940,12
6,16, Deeds,1686560,0,0,163,2,6216,52
6,16, Diagram,1902048,0,0,98,0,3460,0
6,16, Other,199175,0,0,173,5,5387,12
6,16, Properties,454383,0,0,298,0,8440,156
6,16, Study,32266982,0,0,181,0,8062,96
6,16, TextEditor,7341287,0,0,518,0,22343,896
6,17, Aulaweb,1248,112,0,31,0,1816,0
6,17, Blank,10814489,0,0,89,26,3817,0
6,17, Deeds,1137625,1,0,136,18,5786,4
6,17, Diagram,731346,0,0,23,0,1784,0
6,17, Other,117181,15,0,218,2,10779,38
6,17, Properties,17389958,16,0,318,0,21073,226
6,17, Study,96852045,384,0,156,0,16997,0
6,17, TextEditor,4011499,176,0,323,12,13629,669
6,18, Aulaweb,71957,0,0,34,2,1675,0
6,18, Blank,172618,0,0,141,0,4998,0
6,18, Deeds,3948991,0,0,107,16,4610,8
6,18, Diagram,647462,0,0,36,0,2602,0
6,18, Other,903506,0,0,211,12,8319,33
6,18, Properties,4419684,0,0,403,0,14494,180
6,18, Study,147725313,0,0,288,6,17460,0
6,18, TextEditor,12766749,0,0,436,20,19230,1369
6,19, Blank,30215,0,0,0,0,0,0
6,19, Deeds,598897,0,0,0,0,0,8
6,19, Diagram,30119,0,0,0,0,0,0
6,19, Other,469012,0,0,0,0,0,14
6,19, Properties,227147,0,0,0,0,0,96
6,19, TextEditor,9160553,0,0,0,0,0,301
6,20, Aulaweb,4142,0,0,12,0,773,0
6,20, Blank,23137,0,0,83,2,2366,0
6,20, Deeds,1184255,0,0,372,0,9033,30
6,20, Diagram,2795050,0,0,42,2,2116,0
6,20, Other,781001,0,0,499,22,13857,103
6,20, Properties,247856,0,2,286,10,9289,46
6,20, Study,142776413,0,0,165,0,10047,26
6,20, TextEditor,4460083,0,0,202,4,11923,326
6,24, Aulaweb,1001830,0,0,43,0,3457,0
6,24, Blank,914323,1,0,109,35,6819,0
6,24, Deeds,331386,0,0,161,18,10599,0
6,24, Diagram,6706,0,0,29,0,1564,0
6,24, Other,32290,0,0,108,4,7612,4
6,24, Properties,3413265,5,0,415,0,22603,110
6,24, Study,157617258,91,0,103,0,21369,0
6,24, TextEditor,78353780,699,2,246,9,26546,2007
6,25, Aulaweb,5024038,0,0,40,0,1878,0
6,25, Blank,58798,7,0,223,0,8952,0
6,25, Deeds,805457,16,0,142,22,8487,0
6,25, Diagram,628289,0,0,59,0,3423,0
6,25, Other,902831,13,0,202,0,8388,0
6,25, Properties,1152162,0,0,308,0,11680,176
6,25, Study,45000483,369,0,251,0,17957,4
6,25, TextEditor,50714233,506,0,515,78,31880,821
6,27, Aulaweb,1631849,0,0,9,0,373,8
6,27, Blank,152443,0,0,85,0,2837,4
6,27, Deeds,1116750,0,0,128,2,5048,93
6,27, Diagram,900230,0,0,25,0,1119,21
6,27, Other,1692907,49,0,150,2,6407,122
6,27, Properties,20041173,0,0,370,0,17962,103
6,27, Study,79991766,102,0,59,0,3522,9
6,27, TextEditor,228174,777,0,90,0,6284,295
6,28, Aulaweb,343248,7,0,31,0,2512,0
6,28, Blank,11902,0,0,161,2,7067,0
6,28, Deeds,4633149,0,0,109,22,6591,5
6,28, Diagram,196065,0,0,67,0,3344,0
6,28, Other,66661,0,0,121,0,7507,46
6,28, Properties,7312493,2,0,428,2,30360,150
6,28, Study,50486217,570,0,237,0,44285,0
6,28, TextEditor,40967615,752,0,251,0,24579,973
6,29, Aulaweb,1285,1,0,45,0,2422,0
6,29, Blank,1061,0,0,60,1,3203,0
6,29, Deeds,924867,48,0,347,22,21438,1
6,29, Diagram,304361,10,0,61,2,7389,0
6,29, Other,22958,28,0,262,5,13650,0
6,29, Properties,5628177,2,0,420,0,39768,198
6,29, Study,38879546,686,0,405,2,61213,0
6,29, TextEditor,1937738,1240,0,311,30,26968,1197
6,30, Aulaweb,35290,0,0,31,0,1291,0
6,30, Blank,10984,0,0,23,1,838,0
6,30, Deeds,686121,0,0,353,4,8061,38
6,30, Diagram,44733,0,0,34,0,1088,0
6,30, Other,517462,0,0,348,43,10258,8
6,30, Properties,7448672,0,0,237,0,9192,174
6,30, Study,345962567,0,0,438,0,26184,342
6,30, TextEditor,19974193,0,0,255,30,13862,828
6,32, Aulaweb,467,13,0,65,4,3029,0
6,32, Blank,41557,6,0,219,0,8302,7
6,32, Deeds,1003342,58,0,220,28,8266,9
6,32, Diagram,908404,0,0,30,0,1649,0
6,32, Other,133503,26,0,326,6,14012,68
6,32, Properties,509848,6,0,509,0,17080,145
6,32, Study,46474858,583,0,341,0,31669,2
6,32, TextEditor,15258144,1748,0,479,0,27831,2204
6,34, Aulaweb,16,0,0,12,0,758,0
6,34, Blank,0,0,0,17,0,757,0
6,34, Deeds,1771806,1,0,375,54,17231,41
6,34, Diagram,1733,0,0,26,0,1477,0
6,34, Other,2591103,0,0,65,4,5765,2
6,34, Properties,248389,0,0,203,0,9107,214
6,34, Study,65128981,102,0,102,0,13335,0
6,34, TextEditor,15952066,97,0,146,0,10724,258
6,35, Aulaweb,158280787,0,0,53,0,1545,2
6,35, Blank,3124,0,0,32,0,660,0
6,35, Deeds,3848506,0,0,8,0,493,10
6,35, Diagram,50599,0,0,0,0,0,0
6,35, Other,5360632,0,0,56,0,1949,0
6,35, Properties,861610,0,0,114,0,2407,60
6,35, Study,58852151,0,0,37,0,2286,17
6,35, TextEditor,2026218,0,0,15,0,1024,507
6,36, Blank,152571,0,0,68,9,2398,8
6,36, Deeds,3397691,0,0,125,12,3909,31
6,36, Diagram,24720,0,0,25,0,662,0
6,36, Other,3374204,0,0,138,0,4671,28
6,36, Properties,25897209,0,0,454,0,14801,194
6,36, Study,61933850,0,0,250,0,10184,18
6,36, TextEditor,53464625,0,0,231,1,10597,807
6,37, Aulaweb,18754,0,0,13,0,1306,0
6,37, Blank,985959,5,0,103,22,6812,0
6,37, Deeds,63622,0,0,115,24,7144,0
6,37, Diagram,67642,0,0,32,0,2589,0
6,37, Other,972160,54,0,375,10,28316,10
6,37, Properties,1078239,0,0,344,0,18249,74
6,37, Study,8902739,95,0,193,0,28231,2
6,37, TextEditor,2099968,296,0,161,4,15631,1242
6,38, Aulaweb,6635854,14,0,39,0,2995,0
6,38, Blank,4165,0,0,6,0,196,0
6,38, Deeds,708439,5,0,119,18,5466,8
6,38, Diagram,4780,0,0,33,0,1693,0
6,38, Other,481481,0,0,127,4,6338,30
6,38, Properties,16622640,5,0,354,0,20476,80
6,38, Study,4255346,59,0,69,2,8321,0
6,38, TextEditor,346925741,568,0,263,0,23680,938
6,39, Aulaweb,8212,0,4,56,2,1914,0
6,39, Blank,41049,0,0,142,0,7807,4
6,39, Deeds,116659,0,0,121,20,5695,0
6,39, Diagram,183777,0,0,46,0,3206,0
6,39, Other,1275226,67,0,428,10,21676,204
6,39, Properties,1244133,0,0,341,6,10891,103
6,39, Study,254603215,167,58,139,0,24182,0
6,39, TextEditor,511387,919,0,335,4,17963,598
6,41, Aulaweb,364771,16,0,60,0,2214,0
6,41, Blank,4652331,0,0,262,4,8273,8
6,41, Deeds,2000485,0,0,756,38,14869,22
6,41, Diagram,1073299,0,0,393,2,12653,0
6,41, Other,99327,0,0,112,6,5614,0
6,41, Properties,1040542,0,0,498,6,16938,272
6,41, Study,89317922,655,0,358,2,22783,4
6,41, TextEditor,23577692,442,0,537,2,29727,2523
6,42, Aulaweb,9574149,259,0,100,0,3975,0
6,42, Blank,11234,0,0,98,0,3486,0
6,42, Deeds,9415382,0,0,455,58,15462,0
6,42, Diagram,87272,0,0,32,0,1142,0
6,42, Other,102574,0,0,139,0,4060,22
6,42, Properties,288314,0,0,209,0,6433,90
6,42, Study,67841110,2161,0,183,2,19800,0
6,42, TextEditor,1267966,216,0,110,10,4494,456
6,44, Aulaweb,194273,35,0,91,0,10867,9
6,44, Blank,1112,19,0,56,1,9684,0
6,44, Deeds,314371,10,0,280,2,36742,40
6,44, Diagram,1009709,0,0,55,0,8458,0
6,44, Other,32072,17,0,400,6,53258,157
6,44, Properties,7035961,0,0,522,0,51246,259
6,44, Study,663040949,668,0,972,3,67151,66
6,44, TextEditor,2361740,828,0,408,0,66259,1910
6,46, Aulaweb,24546,0,0,37,0,9124,0
6,46, Blank,687,0,0,61,0,10241,0
6,46, Deeds,2694857,3,0,363,4,53662,22
6,46, Diagram,2802977,0,0,55,0,21643,0
6,46, Other,3516456,310,0,640,12,161895,274
6,46, Properties,1530051,0,0,322,0,62336,122
6,46, Study,32122702,75,0,193,0,178719,2
6,46, TextEditor,1860353,109,0,232,18,77704,238
6,47, Aulaweb,2873,15,0,23,0,1950,0
6,47, Blank,22161,3,0,135,28,8213,40
6,47, Deeds,1532067,0,0,259,16,10078,22
6,47, Diagram,534770,0,0,61,0,5031,20
6,47, Other,230605,3,2,213,0,12802,0
6,47, Properties,391084,1,0,220,0,11424,122
6,47, Study,18884980,175,0,240,2,28670,18
6,47, TextEditor,2187895,155,0,144,4,15159,374
6,48, Blank,52334,9,0,42,0,2286,0
6,48, Deeds,8124060,0,0,552,2,12947,28
6,48, Diagram,40170,0,0,30,0,1506,0
6,48, Other,18114812,13,0,145,2,10186,2
6,48, Properties,942519,0,0,411,0,27647,205
6,48, Study,88854614,238,0,167,0,21586,0
6,48, TextEditor,1255330207,780,0,442,2,37098,646
6,49, Aulaweb,578125,21,0,48,0,3902,60
6,49, Blank,3027741,19,0,247,0,10208,0
6,49, Deeds,970572,0,0,163,22,9314,8
6,49, Diagram,112754,0,0,18,0,887,0
6,49, Other,74424,24,0,384,14,18353,39
6,49, Properties,1388368,0,0,684,2,25031,228
6,49, Study,116765732,148,0,191,0,18217,0
6,49, TextEditor,2960814,810,0,426,4,25039,1037
6,50, Aulaweb,8288367,0,0,6,0,370,0
6,50, Blank,6146949,0,0,12,0,932,0
6,50, Deeds,5556534,0,0,286,20,7535,0
6,50, Diagram,24527,0,0,24,0,978,0
6,50, Other,12231571,0,0,114,2,5069,42
6,50, Properties,702888,0,0,100,2,4536,18
6,50, Study,18589439,71,0,58,0,2970,0
6,50, TextEditor,72458485,2985,0,146,0,10060,387
6,51, Aulaweb,3616217,0,0,67,4,2304,61
6,51, Blank,83024,6,0,79,0,1789,12
6,51, Deeds,3904960,0,0,394,18,5263,4
6,51, Diagram,18950,31,0,38,0,1479,2
6,51, Other,18826,0,0,102,4,2936,1
6,51, Properties,1736598,0,0,376,0,11870,80
6,51, Study,71718638,19,0,229,2,10203,274
6,51, TextEditor,1980122,0,0,165,0,6582,267
6,52, Blank,12782,0,0,0,0,0,0
6,52, Deeds,2756376,0,0,0,0,0,35
6,52, Diagram,23507,0,0,0,0,0,7
6,52, Other,1355718,0,0,0,0,0,38
6,52, Properties,37317152,0,0,0,0,0,132
6,52, Study,21085447,0,0,0,0,0,0
6,52, TextEditor,3689794,0,0,0,0,0,1139
6,53, Blank,391379,0,0,127,0,10455,0
6,53, Deeds,290753,0,0,431,22,12681,10
6,53, Diagram,515577,0,0,61,0,6920,0
6,53, Other,20866,5,0,128,2,7766,14
6,53, Properties,2527958,1,0,456,0,32885,199
6,53, Study,234583635,133,0,76,0,16896,0
6,53, TextEditor,2234342,423,0,269,0,28085,443
6,54, Aulaweb,3384338,0,0,18,0,1801,0
6,54, Blank,3384,0,0,39,18,2721,0
6,54, Deeds,3447709,1,0,174,34,10213,17
6,54, Diagram,9608,0,0,40,0,1638,0
6,54, Other,3231690,26,0,130,0,9117,0
6,54, Properties,1941844,2,0,141,0,10286,66
6,54, Study,62642587,92,0,83,0,8630,0
6,54, TextEditor,4187586,563,0,185,4,14361,84
6,56, Aulaweb,225523,0,0,63,0,1749,0
6,56, Blank,27307,0,0,152,0,4377,14
6,56, Deeds,151705,0,0,142,18,4696,0
6,56, Diagram,11185,0,0,28,0,1264,0
6,56, Other,1031393,0,0,307,6,7368,78
6,56, Properties,1234797,0,0,448,0,14964,190
6,56, Study,319042367,0,0,173,0,12741,300
6,56, TextEditor,1710286,0,0,206,0,7487,418
6,57, Aulaweb,25499525,0,0,37,2,4293,0
6,57, Blank,2785088,0,0,79,0,5206,0
6,57, Deeds,2430016,0,0,296,0,11355,34
6,57, Diagram,1256116,18,0,78,0,7495,0
6,57, Other,263979,6,0,204,2,11976,112
6,57, Properties,4423896,4,0,299,0,18825,185
6,57, Study,86643660,349,0,88,0,25545,0
6,57, TextEditor,6147603,1330,0,249,0,23220,666
6,59, Aulaweb,2046490,0,0,31,0,740,0
6,59, Blank,6350,0,0,84,0,2302,0
6,59, Deeds,3645972,0,0,125,20,4127,12
6,59, Diagram,199396,0,0,34,0,1141,0
6,59, Other,6667409,0,0,201,8,6736,51
6,59, Properties,501295,0,0,181,0,4752,78
6,59, Study,96573671,0,0,122,0,5029,0
6,59, TextEditor,105665857,0,0,180,0,7233,162
6,60, Aulaweb,111318,45,0,66,0,3747,0
6,60, Blank,6120,0,0,113,2,5506,0
6,60, Deeds,4632088,1,0,447,46,23381,0
6,60, Diagram,7643,0,0,30,0,2161,0
6,60, Other,4388152,104,0,560,22,33411,56
6,60, Properties,13076,4,0,221,0,9716,22
6,60, Study,46486068,143,0,156,0,12915,0
6,60, TextEditor,17318546,1010,0,363,20,26082,697
6,61, Aulaweb,1223758,0,0,38,4,2684,6
6,61, Blank,538385,0,0,123,1,4872,0
6,61, Deeds,778877,0,0,272,32,9243,14
6,61, Diagram,496977,0,0,32,0,2311,0
6,61, Other,503072,0,0,215,9,8724,275
6,61, Properties,5319531,0,0,281,0,13896,50
6,61, Study,47646829,0,0,144,2,12603,212
6,61, TextEditor,3950803,0,0,196,0,9161,300
6,63, Aulaweb,1014782,0,0,18,0,738,14
6,63, Blank,408439,0,0,227,4,6524,24
6,63, Deeds,722604,0,0,234,24,5357,12
6,63, Diagram,979145,0,0,72,0,2429,12
6,63, Other,841176,0,0,92,0,3850,85
6,63, Properties,693161,0,0,207,0,5766,156
6,63, Study,84628522,0,0,194,0,8302,61
6,63, TextEditor,17846069,0,0,179,0,8985,436
6,64, Aulaweb,202155181,0,0,24,0,1010,0
6,64, Blank,5669378,0,0,82,27,3656,2
6,64, Other,1199626,0,0,125,8,6163,54
6,64, Properties,2014394,0,0,158,0,5580,34
6,64, Study,42076276,0,0,100,2,3337,0
6,64, TextEditor,29186587,0,0,299,9,15256,550
6,65, Aulaweb,1505193,139,0,95,0,8506,24
6,65, Blank,27105831,7,0,175,10,10152,0
6,65, Deeds,443892,8,0,210,0,10689,36
6,65, Diagram,322977,6,0,86,0,6219,0
6,65, Other,1700977,39,0,424,18,20919,397
6,65, Properties,289823,2,0,255,0,13229,116
6,65, Study,24152536,35,0,163,2,19760,0
6,65, TextEditor,19644828,1008,0,248,24,19262,797
6,66, Aulaweb,2684,0,0,13,0,1112,1
6,66, Blank,10821,0,0,91,15,5099,1189
6,66, Deeds,73825,0,0,116,20,5758,5
6,66, Diagram,34169,0,0,28,0,2582,0
6,66, Other,8451,140,0,262,5,16267,2336
6,66, Properties,1964192,0,0,532,4,43345,6131
6,66, Study,59362571,445,0,124,2,17876,98
6,66, TextEditor,581906,499,0,238,0,16671,125
6,67, Aulaweb,75601,22,18,122,0,10932,0
6,67, Blank,18606,4,0,47,0,7081,1
6,67, Deeds,215886,1,0,142,24,12006,0
6,67, Diagram,1659673,0,0,53,0,6094,0
6,67, Other,140212,25,0,309,44,34312,47
6,67, Properties,2947429,2,0,356,0,28480,185
6,67, Study,98876842,515,152,163,6,29944,2
6,67, TextEditor,20778115,1909,0,401,4,45313,1391
6,68, Aulaweb,1657446,0,0,27,0,1409,0
6,68, Blank,3608,0,0,55,24,1413,0
6,68, Deeds,11995430,0,0,118,30,5971,4
6,68, Diagram,1966377,0,0,38,0,1631,0
6,68, Other,272766,0,0,103,0,3186,0
6,68, Properties,8077957,0,0,306,0,10671,96
6,68, Study,82138180,0,0,160,0,9323,424
6,68, TextEditor,9213892,0,0,139,4,6842,1140
6,69, Aulaweb,7233288,0,0,47,0,1862,0
6,69, Blank,3156292,0,0,67,0,2157,0
6,69, Deeds,8357659,0,0,77,2,3662,8
6,69, Diagram,25935,0,0,16,0,774,0
6,69, Other,770350,0,0,190,6,6161,34
6,69, Properties,225563,0,0,150,0,4208,22
6,69, Study,154751661,0,0,101,0,5599,28
6,69, TextEditor,41219726,521,0,252,14,5753,283
6,70, Aulaweb,327878,0,0,0,0,0,2
6,70, Blank,246896,0,0,0,0,0,3
6,70, Deeds,9030543,0,0,0,0,0,13
6,70, Diagram,27116272,0,0,0,0,0,0
6,70, Other,355167,0,0,0,0,62,0
6,70, Properties,10647724,0,0,0,0,0,225
6,70, Study,68638145,0,0,0,0,0,0
6,70, TextEditor,23547968,0,0,0,0,0,1545
6,72, Aulaweb,1328,0,0,32,0,2565,0
6,72, Blank,498,0,0,151,0,5730,0
6,72, Deeds,299006,81,0,173,20,9979,12
6,72, Diagram,70422,11,0,44,0,4968,34
6,72, Other,6599286,35,0,314,0,19402,15
6,72, Properties,27148505,0,0,428,0,29269,262
6,72, Study,11658509,91,0,276,0,34567,14
6,72, TextEditor,17094595,361,0,315,2,28099,1325
