,session,student_id,activity,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
2586,4,83, Properties,123050.0,0,0,256,2,3921,0
2587,4,83, Study,15344568.0,117,0,89,0,9394,8
2588,4,83, TextEditor,48327035.0,540,0,241,2,10195,2133
2589,4,84, Aulaweb,14903.0,6,0,65,16,4691,0
2590,4,84, Blank,1587.0,0,0,19,0,1734,0
2591,4,84, Deeds,435016.0,11,0,182,0,17725,92
2592,4,84, Diagram,63141625.0,28,0,1096,6,88981,9
2593,4,84, Other,207036.0,10,0,224,20,13357,174
2594,4,84, Properties,1339176.0,134,0,367,0,13389,0
2595,4,84, Study,9474607.0,43,0,219,2,29122,96
2596,4,84, TextEditor,24295698.0,58,0,274,0,23644,1461
2597,4,85, Aulaweb,0.0,0,0,2,0,88,0
2598,4,85, Blank,17.0,0,0,15,0,498,0
2599,4,85, Deeds,2451804.0,0,0,247,43,10336,39
2600,4,85, Diagram,102672254.0,0,0,609,40,22408,0
2601,4,85, Other,109606.0,0,0,278,2,7724,65
2602,4,85, Properties,328949.0,0,0,483,11,9285,0
2603,4,85, Study,2170139.0,0,0,61,0,3460,109
2604,4,85, TextEditor,34966368.0,0,0,281,0,11698,1975
2605,4,86, Blank,2623.0,0,0,18,4,528,0
2606,4,86, Deeds,63585660.0,0,0,1183,14,15088,14
2607,4,86, Diagram,118568477.0,0,0,701,4,33154,0
2608,4,86, Other,114666.0,0,0,58,0,1949,24
2609,4,86, Properties,1998472.0,0,0,585,0,6810,0
2610,4,86, TextEditor,119433996.0,0,0,235,2,6220,3720
2611,4,87, Aulaweb,5224.0,0,0,34,0,998,0
2612,4,87, Blank,72435.0,0,0,61,0,2023,0
2613,4,87, Deeds,2452178.0,0,0,199,0,7225,28
2614,4,87, Diagram,34762003.0,0,0,1561,28,58634,118
2615,4,87, Other,2193447.0,794,0,138,4,4967,185
2616,4,87, Properties,2025182.0,0,0,370,0,8438,84
2617,4,87, Study,4627082.0,0,0,128,0,6484,0
2618,4,87, TextEditor,56492119.0,0,0,285,0,8998,2000
2619,4,88, Aulaweb,14845.0,0,0,28,0,2430,0
2620,4,88, Blank,1219994.0,0,0,236,2,14068,0
2621,4,88, Deeds,91415893.0,0,0,412,31,33579,166
2622,4,88, Diagram,7642564.0,33,0,884,22,65101,263
2623,4,88, Other,179130.0,0,0,29,0,2627,0
2624,4,88, Properties,1501795.0,0,0,403,7,12082,0
2625,4,88, Study,1881202.0,102,0,163,0,25006,0
2626,4,88, TextEditor,141067699.0,358,0,311,0,40405,3464
2627,4,89, Aulaweb,30.0,0,0,6,0,139,0
2628,4,89, Blank,42567.0,0,0,9,0,246,0
2629,4,89, Deeds,90383407.0,0,0,2283,156,30256,0
2630,4,89, Diagram,624672744.0,9,0,1186,8,25407,0
2631,4,89, Other,14616394.0,0,0,388,54,10980,64
2632,4,89, Properties,13503003.0,0,0,1607,4,16398,0
2633,4,89, TextEditor,174394252.0,0,0,126,0,3199,0
2634,4,90, Blank,1585218.0,0,0,62,4,3785,0
2635,4,90, Deeds,3578255.0,0,0,285,12,18536,26
2636,4,90, Diagram,645162.0,60,0,230,34,17822,30
2637,4,90, Other,1010441.0,71,4,355,8,19506,166
2638,4,90, Properties,5234.0,10,0,108,0,4858,0
2639,4,90, Study,146982961.0,181,6,220,0,19142,43
2640,4,90, TextEditor,42351280.0,731,0,230,2,22029,1466
2641,4,91, Blank,2027615.0,0,0,128,1,5654,0
2642,4,91, Deeds,237777.0,0,0,59,0,4388,52
2643,4,91, Diagram,44524227.0,16,0,379,12,31862,79
2644,4,91, Other,469371.0,74,0,172,13,10792,15
2645,4,91, Properties,295156.0,67,0,242,0,9787,26
2646,4,91, Study,7727305.0,66,0,44,0,5338,0
2647,4,91, TextEditor,300562645.0,1096,0,312,0,26688,1920
2648,4,92, Aulaweb,0.0,0,0,2,0,50,0
2649,4,92, Blank,1746.0,0,0,12,0,505,0
2650,4,92, Deeds,47764362.0,0,0,413,34,11262,8
2651,4,92, Diagram,404551506.0,0,0,237,4,8521,0
2652,4,92, Other,63955.0,0,0,91,0,1866,40
2653,4,92, Properties,2159071.0,0,0,130,0,2286,232
2654,4,92, Study,24244110.0,0,0,95,0,4353,29
2655,4,92, TextEditor,30715437.0,0,0,392,28,15726,1874
2656,4,93, Aulaweb,107817057.0,14,0,17,0,2892,4
2657,4,93, Blank,403634.0,0,0,68,3,3320,32
2658,4,93, Deeds,818731.0,2,0,163,32,10236,34
2659,4,93, Diagram,12141246.0,0,0,723,24,45419,25
2660,4,93, Other,13691.0,0,0,82,1,3895,0
2661,4,93, Properties,620423.0,58,0,261,2,9303,8
2662,4,93, Study,1370158.0,55,0,57,0,11739,0
2663,4,93, TextEditor,12461000.0,67,0,155,0,12166,717
2664,4,94, Aulaweb,25343.0,20,0,32,0,1671,0
2665,4,94, Blank,328.0,0,0,64,0,1897,3
2666,4,94, Deeds,34344242.0,7,0,118,0,7175,34
2667,4,94, Diagram,60916629.0,13,0,532,2,28793,6
2668,4,94, Other,4462653.0,0,0,219,0,8298,96
2669,4,94, Properties,283996.0,170,0,378,2,9854,0
2670,4,94, Study,9829543.0,541,0,13,0,1756,0
2671,4,94, TextEditor,67054982.0,764,0,250,12,19582,798
2672,4,95, Aulaweb,5214.0,0,0,30,0,1470,0
2673,4,95, Blank,232.0,0,0,31,0,1562,0
2674,4,95, Deeds,17700111.0,13,0,642,86,43118,30
2675,4,95, Diagram,13409180.0,48,0,1229,8,47921,0
2676,4,95, Other,8585.0,4,0,40,0,4718,0
2677,4,95, Properties,714773.0,167,0,398,2,15073,0
2678,4,95, Study,1432526.0,67,0,107,0,8859,0
2679,4,95, TextEditor,16254685.0,646,0,317,0,24820,1385
2680,4,96, Aulaweb,57489.0,3,0,42,0,4373,0
2681,4,96, Blank,5083.0,0,0,46,0,2888,0
2682,4,96, Deeds,4024270.0,6,0,230,42,24317,19
2683,4,96, Diagram,29116454.0,9,0,706,60,68622,28
2684,4,96, Other,41401.0,0,0,72,6,8744,0
2685,4,96, Properties,957374.0,22,0,280,10,13064,0
2686,4,96, Study,4436886.0,112,0,120,0,14387,0
2687,4,96, TextEditor,42213827.0,94,0,262,14,32946,2271
2688,4,97, Aulaweb,51453.0,9,0,93,0,23866,0
2689,4,97, Blank,1301.0,8,0,117,1,16332,0
2690,4,97, Deeds,1397715.0,44,0,637,35,95278,0
2691,4,97, Diagram,127516519.0,63,0,351,42,88824,0
2692,4,97, Other,14771196.0,91,0,196,3,45579,110
2693,4,97, Properties,3106062.0,438,0,140,1,20718,0
2694,4,97, Study,7699541.0,258,0,224,2,64728,0
2695,4,97, TextEditor,31316495.0,1320,0,357,0,98445,2033
2696,4,98, Blank,0.0,0,0,5,0,145,0
2697,4,98, Deeds,62662947.0,8,0,949,93,40817,20
2698,4,98, Diagram,60616295.0,9,0,594,0,33955,0
2699,4,98, FSM,486.0,0,0,5,0,425,0
2700,4,98, Other,30900.0,0,0,63,2,3197,22
2701,4,98, Properties,1328437.0,49,0,368,7,9997,0
2702,4,98, Study,1773585.0,3,0,50,0,3443,0
2703,4,98, TextEditor,106461143.0,240,0,170,0,17761,1744
2704,4,99, Aulaweb,18371.0,0,0,67,8,4582,0
2705,4,99, Blank,1469.0,0,0,72,0,3358,1
2706,4,99, Deeds,3359778.0,7,0,152,4,9501,15
2707,4,99, Diagram,56427862.0,57,0,1251,9,62024,0
2708,4,99, Other,1235882.0,11,0,387,24,23321,104
2709,4,99, Properties,706183.0,85,0,212,1,8665,0
2710,4,99, Study,1661619.0,103,0,118,4,7554,0
2711,4,99, TextEditor,28372152.0,969,0,403,0,31315,1161
2712,5,1, Aulaweb,30096.0,0,0,22,0,1635,0
2713,5,1, Blank,984.0,0,0,37,0,1990,0
2714,5,1, Deeds,220382219.0,61,0,1026,122,59096,69
2715,5,1, Diagram,34446620.0,29,0,561,12,38650,2
2716,5,1, Other,8885.0,0,0,74,4,4475,38
2717,5,1, Properties,40208.0,77,0,98,4,5442,0
2718,5,1, Study,9910558.0,130,0,149,0,23343,2
2719,5,1, TextEditor,73201000.0,989,0,920,0,73237,3684
2720,5,2, Aulaweb,93.0,0,0,12,0,576,0
2721,5,2, Blank,21148.0,0,0,77,0,3582,8
2722,5,2, Deeds,24886534.0,42,0,747,116,41507,8
2723,5,2, Diagram,5217407.0,88,0,370,0,18672,0
2724,5,2, Other,818902.0,7,0,134,2,5677,42
2725,5,2, Properties,16.0,0,0,5,0,321,0
2726,5,2, Study,7979543.0,341,0,145,0,14158,0
2727,5,2, TextEditor,79007749.0,1099,0,932,48,47347,3134
2728,5,3, Aulaweb,1238.0,0,0,29,0,1894,0
2729,5,3, Blank,423003.0,0,0,125,0,5412,4
2730,5,3, Deeds,23281932.0,0,0,1588,93,62381,45
2731,5,3, Diagram,614036.0,36,0,243,8,16277,0
2732,5,3, Other,2319120.0,0,0,91,2,6899,56
2733,5,3, Properties,124.0,0,0,11,0,602,0
2734,5,3, Study,25088162.0,229,0,262,1,30816,0
2735,5,3, TextEditor,69873913.0,1163,0,803,0,73524,4648
2736,5,4, Aulaweb,339182.0,44,0,51,0,2312,26
2737,5,4, Blank,1084450.0,5,0,158,4,4619,7
2738,5,4, Deeds,12013115.0,72,0,1144,116,39066,51
2739,5,4, Diagram,7897137.0,42,0,992,4,14401,54
2740,5,4, Other,547245.0,56,0,484,24,18698,202
2741,5,4, Properties,3291.0,0,0,16,0,709,0
2742,5,4, Study,3866034.0,279,0,158,0,7581,5
2743,5,4, TextEditor,82336880.0,913,4,513,0,19225,3401
2744,5,5, Blank,176793.0,1,0,39,38,2352,0
2745,5,5, Deeds,3739608.0,39,0,905,114,59695,76
2746,5,5, Diagram,11021808.0,16,0,274,8,32511,2
2747,5,5, Other,20324.0,0,0,77,8,6189,32
2748,5,5, Properties,26753.0,165,0,50,0,3560,0
2749,5,5, Study,4929794.0,93,0,101,2,16649,0
2750,5,5, TextEditor,82691573.0,825,0,594,6,85688,2623
2751,5,6, Aulaweb,2888512.0,3,0,82,0,5579,0
2752,5,6, Blank,12642033.0,5,0,502,24,21559,39
2753,5,6, Deeds,5255796.0,11,0,818,90,49136,4
2754,5,6, Diagram,3718902.0,7,0,492,14,31789,0
2755,5,6, Other,582776.0,7,0,359,6,20387,252
2756,5,6, Properties,6273.0,0,0,34,0,1989,0
2757,5,6, Study,32504238.0,253,0,203,0,33849,4
2758,5,6, TextEditor,82217000.0,3517,0,798,48,96054,2504
2759,5,7, Aulaweb,965565.0,45,2,46,0,4162,0
2760,5,7, Blank,2612.0,0,0,41,0,2054,4
2761,5,7, Deeds,43564893.0,5,0,399,80,22096,24
2762,5,7, Diagram,2584536.0,0,0,142,0,10799,4
2763,5,7, Other,15530637.0,0,0,109,4,5671,0
2764,5,7, Properties,0.0,0,0,12,0,255,0
2765,5,7, Study,6273190.0,17,0,83,2,8200,0
2766,5,7, TextEditor,58448404.0,1021,0,406,0,39308,3463
2767,5,8, Aulaweb,25933.0,0,0,62,0,4730,0
2768,5,8, Blank,154.0,0,0,33,21,2779,0
2769,5,8, Deeds,20251092.0,21,0,490,102,31212,2
2770,5,8, Diagram,12132631.0,15,0,350,2,16156,0
2771,5,8, Other,4847.0,0,0,15,0,1141,4
2772,5,8, Properties,63.0,0,0,11,0,709,0
2773,5,8, Study,877765.0,32,0,87,0,5605,0
2774,5,8, TextEditor,849385119.0,549,0,822,27,55613,1407
2775,5,9, Aulaweb,1705.0,50,0,20,0,1497,0
2776,5,9, Blank,2395768.0,4,0,97,0,3767,0
2777,5,9, Deeds,26268909.0,1,0,1157,114,32861,57
2778,5,9, Diagram,20710097.0,5,0,289,20,15676,2
2779,5,9, Other,3376267.0,103,0,282,6,10026,116
2780,5,9, Properties,548.0,0,0,26,0,1113,0
2781,5,9, TextEditor,144963564.0,1663,2,559,2,32917,3415
2782,5,10, Aulaweb,173.0,6,0,27,0,1692,0
2783,5,10, Blank,1959869.0,9,0,107,38,7329,0
2784,5,10, Deeds,8245318.0,139,0,1744,126,56183,5
2785,5,10, Diagram,7732261.0,13,0,884,4,39881,0
2786,5,10, Other,1119943.0,8,0,134,2,6038,0
2787,5,10, Properties,15001.0,185,0,148,0,4621,4
2788,5,10, Study,5744571.0,87,0,127,0,9984,0
2789,5,10, TextEditor,139753332.0,2147,0,925,16,63042,2735
2790,5,11, Aulaweb,2579621.0,41,0,22,2,2477,0
2791,5,11, Blank,1606.0,0,0,70,30,5257,10
2792,5,11, Deeds,2425830.0,4,0,657,118,44097,14
2793,5,11, Diagram,9041662.0,45,0,271,4,30914,0
2794,5,11, Other,79936.0,6,0,152,4,11945,92
2795,5,11, Properties,0.0,0,0,13,0,511,0
2796,5,11, Study,11484575.0,68,0,168,0,40081,0
2797,5,11, TextEditor,20502113.0,730,0,695,8,77375,1873
2798,5,12, Aulaweb,5162.0,0,0,19,0,522,0
2799,5,12, Blank,1953536.0,0,0,60,16,1761,0
2800,5,12, Deeds,19261245.0,0,0,748,82,18170,0
2801,5,12, Diagram,4040730.0,0,0,196,0,5976,0
2802,5,12, Other,28829.0,0,0,134,0,2140,4
2803,5,12, Properties,46.0,0,0,8,0,141,0
2804,5,12, Study,27902898.0,0,0,155,0,5695,0
2805,5,12, TextEditor,416915685.0,0,0,454,6,20303,2771
2806,5,13, Aulaweb,95.0,0,0,17,0,1194,0
2807,5,13, Blank,15968.0,0,0,71,6,3932,0
2808,5,13, Deeds,8985296.0,22,0,814,104,50351,2
2809,5,13, Diagram,22453983.0,0,0,481,14,51253,3
2810,5,13, Other,2286.0,10,0,43,0,2653,4
2811,5,13, Properties,21785.0,68,0,66,2,2586,0
2812,5,13, Study,40592871.0,296,0,133,0,13788,0
2813,5,13, TextEditor,376475593.0,1285,0,329,0,41477,3783
2814,5,14, Blank,312.0,0,0,12,2,386,0
2815,5,14, Deeds,12493335.0,57,0,577,78,33392,72
2816,5,14, Diagram,11247770.0,77,0,181,2,11485,0
2817,5,14, Other,184281.0,19,0,118,2,4296,30
2818,5,14, Properties,344.0,0,0,12,0,521,0
2819,5,14, Study,3493590.0,48,0,52,0,6601,0
2820,5,14, TextEditor,270422372.0,467,0,483,2,36517,2534
2821,5,15, Aulaweb,261032.0,0,0,36,0,1797,0
2822,5,15, Blank,882073.0,1,0,215,2,11338,12
2823,5,15, Deeds,11621628.0,0,0,596,66,27378,32
2824,5,15, Diagram,320488.0,40,0,122,0,9673,0
2825,5,15, Other,1553869.0,99,0,93,0,8332,84
2826,5,15, Properties,144.0,0,0,32,0,1402,0
2827,5,15, Study,4601792.0,136,0,144,0,11499,0
2828,5,15, TextEditor,58595513.0,1196,0,521,0,40617,2116
2829,5,16, Aulaweb,3594.0,0,0,16,0,397,0
2830,5,16, Blank,9875.0,0,0,17,0,355,0
2831,5,16, Deeds,5914454.0,0,0,455,54,14570,124
2832,5,16, Diagram,3382581.0,0,0,340,0,9470,0
2833,5,16, Other,825615.0,0,0,211,6,4836,48
2834,5,16, Properties,2766.0,0,0,39,0,859,0
2835,5,16, Study,9948537.0,0,0,134,0,5950,2
2836,5,16, TextEditor,52088781.0,0,0,678,0,29746,3287
2837,5,17, Aulaweb,18985.0,0,0,34,0,1344,0
2838,5,17, Blank,1909915.0,3,0,85,26,11920,2
2839,5,17, Deeds,12181200.0,21,0,839,102,39212,22
2840,5,17, Diagram,101581547.0,52,0,291,0,27362,6
2841,5,17, Other,1210450.0,12,0,51,0,4133,0
2842,5,17, Properties,3614.0,0,0,15,0,514,0
2843,5,17, Study,17931470.0,319,0,176,0,20308,0
2844,5,17, TextEditor,225654466.0,1147,0,631,6,46437,4683
2845,5,18, Aulaweb,4191.0,0,0,28,0,2055,0
2846,5,18, Blank,4947426.0,0,0,78,0,6189,39
2847,5,18, Deeds,14399964.0,0,0,573,108,33480,35
2848,5,18, Diagram,2127849.0,0,0,186,0,16031,0
2849,5,18, Other,13006.0,0,0,87,12,6060,1
2850,5,18, Properties,3672.0,0,0,10,0,461,0
2851,5,18, Study,998301.0,35,0,75,0,8574,0
2852,5,18, TextEditor,128234825.0,1236,0,397,32,46139,3064
2853,5,19, Blank,12577.0,0,0,20,0,197,0
2854,5,19, Deeds,22031451.0,0,0,996,134,25414,44
2855,5,19, Diagram,16654110.0,0,0,804,2,28178,2
2856,5,19, Other,1039887.0,0,0,137,0,2872,0
2857,5,19, Properties,92282.0,0,0,53,0,1588,0
2858,5,19, TextEditor,141746873.0,0,0,1042,0,33251,2962
2859,5,20, Aulaweb,47.0,0,0,11,0,627,0
2860,5,20, Blank,8064.0,0,0,131,4,4532,1
2861,5,20, Deeds,32910379.0,38,2,1850,34,79021,247
2862,5,20, Diagram,10546942.0,1,0,957,46,57164,14
2863,5,20, Other,52537.0,8,0,629,18,22647,91
2864,5,20, Properties,95596.0,0,0,155,0,5108,0
2865,5,20, Study,3101310.0,74,0,237,4,26911,142
2866,5,20, TextEditor,23312451.0,792,0,1037,2,79442,2074
2867,5,22, Aulaweb,250438.0,0,0,36,0,1117,2
2868,5,22, Blank,249720.0,0,0,160,2,2969,1
2869,5,22, Deeds,17550649.0,1,0,1735,120,20772,51
2870,5,22, Diagram,28841055.0,0,0,528,28,15830,0
2871,5,22, Other,69390.0,0,0,120,12,3060,64
2872,5,22, Properties,50.0,0,0,39,0,722,0
2873,5,22, Study,4594559.0,0,0,148,2,4324,0
2874,5,22, TextEditor,196045334.0,734,0,428,0,10011,3336
2875,5,23, Aulaweb,277813.0,0,0,17,0,1437,0
2876,5,23, Blank,113119.0,0,0,85,4,2764,1
2877,5,23, Deeds,25438753.0,0,0,810,126,50911,165
2878,5,23, Diagram,19850765.0,0,0,159,4,9497,2
2879,5,23, Other,5801121.0,0,0,92,11,4514,94
2880,5,23, Properties,7499.0,0,0,11,0,346,0
2881,5,23, Study,935942.0,0,0,169,4,9813,2
2882,5,23, TextEditor,108859945.0,0,0,326,2,24603,1615
2883,5,24, Aulaweb,1349.0,0,0,23,0,1715,0
2884,5,24, Blank,55692.0,0,0,132,26,8259,0
2885,5,24, Deeds,58437194.0,4,0,801,132,66297,48
2886,5,24, Diagram,3603114.0,4,0,197,0,15083,0
2887,5,24, Other,4851808.0,0,0,59,2,4609,84
2888,5,24, Properties,22353.0,14,0,18,0,1161,0
2889,5,24, Study,16935187.0,90,0,159,0,24908,0
2890,5,24, TextEditor,242556967.0,903,0,594,4,70438,2717
2891,5,27, Aulaweb,37136.0,371,0,44,0,2202,0
2892,5,27, Blank,237319.0,0,0,109,0,3650,1
2893,5,27, Deeds,12333508.0,0,0,996,24,29880,467
2894,5,27, Diagram,24193201.0,400,0,330,0,25531,72
2895,5,27, Other,149833.0,86,0,212,4,7411,131
2896,5,27, Properties,6389.0,0,0,30,0,1093,3
2897,5,27, Study,43201468.0,2143,0,124,0,8831,4
2898,5,27, TextEditor,73434185.0,1733,0,411,0,21110,1971
2899,5,28, Aulaweb,47245.0,0,0,30,0,1604,0
2900,5,28, Blank,60130.0,0,0,73,12,3613,0
2901,5,28, Deeds,51913252.0,6,0,509,88,31200,41
2902,5,28, Diagram,3599180.0,0,0,195,2,9898,0
2903,5,28, Other,287763.0,0,0,98,0,4254,0
2904,5,28, Properties,4295.0,0,0,18,0,648,0
2905,5,28, Study,8272100.0,38,0,109,0,11001,0
2906,5,28, TextEditor,361678981.0,1265,0,340,4,37785,2537
2907,5,29, Aulaweb,7823.0,37,0,67,2,4518,9
2908,5,29, Blank,10904.0,0,0,82,0,4352,2
2909,5,29, Deeds,2026595.0,58,0,728,104,42815,0
2910,5,29, Diagram,10420834.0,43,0,545,22,48198,0
2911,5,29, Other,24828.0,74,2,155,6,9572,97
2912,5,29, Properties,1298.0,0,0,31,0,1073,0
2913,5,29, Study,4866634.0,242,0,281,0,32635,0
2914,5,29, TextEditor,25301134.0,1734,0,779,30,70007,2576
2915,5,30, Aulaweb,7314685.0,0,0,121,0,5926,4
2916,5,30, Blank,1249.0,0,0,44,1,1163,0
2917,5,30, Deeds,18631699.0,0,0,1725,6,47645,376
2918,5,30, Diagram,4457079.0,0,0,275,4,11904,0
2919,5,30, Other,3143660.0,0,0,276,21,12524,112
2920,5,30, Properties,1016.0,0,0,16,0,423,0
2921,5,30, Study,4489332.0,0,0,139,2,7648,18
2922,5,30, TextEditor,37124712.0,0,0,928,34,34651,2729
2923,5,31, Aulaweb,11145.0,0,0,25,0,631,114
2924,5,31, Blank,47624.0,0,0,112,0,2760,0
2925,5,31, Deeds,1842964.0,0,0,651,160,19276,0
2926,5,31, Diagram,7008813.0,0,0,563,8,8540,11
2927,5,31, Other,6963.0,0,0,86,4,1762,4
2928,5,31, Properties,29113.0,0,0,21,0,586,0
2929,5,31, Study,16996411.0,0,0,125,0,4214,131
2930,5,31, TextEditor,35668965.0,0,0,769,36,21203,2437
2931,5,32, Aulaweb,1033.0,0,0,31,0,1584,0
2932,5,32, Blank,22115.0,0,0,155,2,5972,0
2933,5,32, Deeds,5889632.0,4,0,1106,88,35757,28
2934,5,32, Diagram,120832443.0,37,0,821,18,31343,0
2935,5,32, Other,274245.0,0,0,255,21,10372,54
2936,5,32, Properties,32.0,0,0,6,0,334,0
2937,5,32, Study,1942455.0,138,0,216,0,12039,0
2938,5,32, TextEditor,241561332.0,1878,0,897,0,50884,6497
2939,5,34, Aulaweb,1615.0,0,0,21,0,1423,0
2940,5,34, Blank,1452.0,0,0,28,0,1500,0
2941,5,34, Deeds,9220725.0,0,0,540,112,29223,53
2942,5,34, Diagram,8664145.0,11,0,304,11,22540,5
2943,5,34, Other,7645.0,0,0,32,0,1130,0
2944,5,34, Properties,1688.0,5,0,26,0,1340,0
2945,5,34, Study,8321307.0,107,0,101,0,12530,0
2946,5,34, TextEditor,756123517.0,375,0,814,1,54004,1621
2947,5,35, Aulaweb,1170.0,0,0,33,0,1255,0
2948,5,35, Blank,70006.0,0,0,100,13,2657,8
2949,5,35, Deeds,81319469.0,0,0,1796,131,33979,4
2950,5,35, Diagram,5899880.0,0,0,201,4,10461,0
2951,5,35, Other,36337.0,0,0,122,8,3825,22
2952,5,35, Properties,233.0,0,0,45,0,1031,0
2953,5,35, Study,18142356.0,0,0,203,4,14530,64
2954,5,35, TextEditor,475660848.0,0,0,710,6,49157,3060
2955,5,36, Aulaweb,0.0,1,0,2,0,165,0
2956,5,36, Blank,16.0,0,0,16,2,1093,0
2957,5,36, Deeds,28932210.0,29,0,468,88,27415,231
2958,5,36, Diagram,7679695.0,23,0,351,4,31649,14
2959,5,36, Other,119981.0,0,0,54,0,2779,16
2960,5,36, Properties,156.0,0,0,7,0,744,9
2961,5,36, Study,9147912.0,86,0,98,0,23340,0
2962,5,36, TextEditor,232402389.0,339,0,411,0,42881,3486
2963,5,37, Aulaweb,4459.0,0,0,35,2,1729,4
2964,5,37, Blank,3972347.0,0,0,143,47,13438,6
2965,5,37, Deeds,42402416.0,12,0,1001,136,74542,6
2966,5,37, Diagram,1590765.0,1,0,259,4,26745,0
2967,5,37, Other,1658271.0,11,0,67,0,5896,36
2968,5,37, Properties,5463731.0,41,0,103,2,4269,2
2969,5,37, Study,5291430.0,151,0,193,0,24988,6
2970,5,37, TextEditor,115613897.0,1263,0,634,7,83595,4125
2971,5,38, Aulaweb,256079.0,20,0,14,2,2779,0
2972,5,38, Blank,125895.0,0,0,11,6,726,0
2973,5,38, Deeds,16727721.0,0,0,0,0,0,24
2974,5,38, Diagram,3193388.0,0,0,0,0,0,0
2975,5,38, Other,1557020.0,7,0,33,2,3337,0
2976,5,38, Properties,0.0,0,0,0,0,0,0
2977,5,38, Study,14325403.0,15,0,15,0,2460,0
2978,5,38, TextEditor,63283999.0,8,0,54,2,5080,1783
2979,5,39, Aulaweb,1902.0,0,0,30,0,1307,0
2980,5,39, Blank,19358.0,4,0,85,2,4660,5
2981,5,39, Deeds,17514991.0,30,0,2175,90,44288,4
2982,5,39, Diagram,50017060.0,33,2,646,76,42791,10
2983,5,39, Other,442094.0,1,0,154,14,7522,100
2984,5,39, Properties,2856.0,0,0,40,2,1491,0
2985,5,39, Study,6279184.0,106,34,98,0,14351,0
2986,5,39, TextEditor,97825777.0,752,2,788,2,46562,3706
2987,5,40, Aulaweb,814916.0,0,0,38,2,1883,0
2988,5,40, Blank,3111.0,0,0,109,2,2525,0
2989,5,40, Deeds,59133633.0,0,0,1371,106,41462,98
2990,5,40, Diagram,3940595.0,0,0,275,0,16589,0
2991,5,40, Other,626045.0,0,0,184,0,7590,436
2992,5,40, Properties,988.0,0,0,5,0,286,0
2993,5,40, Study,26203976.0,0,0,261,0,13332,32
2994,5,40, TextEditor,54330778.0,783,0,419,0,20308,1949
2995,5,41, Aulaweb,54952.0,174,0,36,0,2086,0
2996,5,41, Blank,2127014.0,0,0,88,2,3158,0
2997,5,41, Deeds,10029666.0,0,0,1104,92,28709,31
2998,5,41, Diagram,6648720.0,1,0,159,8,9256,0
2999,5,41, Other,5367629.0,0,0,84,0,3750,76
3000,5,41, Properties,0.0,0,0,7,0,202,0
3001,5,41, Study,6276897.0,109,0,125,0,6854,0
3002,5,41, TextEditor,49765510.0,505,0,485,0,26951,3056
3003,5,42, Aulaweb,24036.0,0,0,37,0,874,0
3004,5,42, Blank,4693.0,0,0,67,0,1652,0
3005,5,42, Deeds,23587671.0,0,0,1350,104,25216,0
3006,5,42, Diagram,108898755.0,0,0,899,14,23794,12
3007,5,42, Other,21193.0,0,0,27,0,1631,0
3008,5,42, Properties,1067.0,0,0,36,0,1011,0
3009,5,42, Study,57002553.0,820,0,173,0,10118,0
3010,5,42, TextEditor,175024087.0,1157,0,375,4,14142,3018
3011,5,44, Aulaweb,4800.0,2,0,44,0,8538,0
3012,5,44, Blank,15.0,5,0,79,4,10710,4
3013,5,44, Deeds,8228894.0,21,0,711,8,102939,244
3014,5,44, Diagram,51408851.0,1,0,723,8,152703,18
3015,5,44, Other,63139.0,20,0,205,2,28449,79
3016,5,44, Properties,4541.0,0,0,27,0,3279,0
3017,5,44, Study,44554279.0,983,0,1729,0,106391,503
3018,5,44, TextEditor,12989590.0,1090,0,626,0,103547,3753
3019,5,45, Aulaweb,85624.0,0,0,38,0,2910,0
3020,5,45, Blank,29868.0,0,0,41,0,1531,0
3021,5,45, Deeds,36146321.0,0,0,1222,104,49773,153
3022,5,45, Diagram,30054985.0,0,0,354,0,17053,0
3023,5,45, Other,961436.0,0,0,66,0,3999,224
3024,5,45, Properties,4589.0,0,0,17,0,639,0
3025,5,45, Study,6033294.0,0,0,533,0,11719,18
3026,5,45, TextEditor,96476741.0,0,0,676,2,25517,2049
3027,5,47, Aulaweb,323072.0,37,14,29,0,6667,0
3028,5,47, Blank,1370.0,0,0,33,0,2865,0
3029,5,47, Deeds,17248408.0,5,0,1827,154,123382,179
3030,5,47, Diagram,46839898.0,25,6,438,26,56809,151
3031,5,47, FSM,2325.0,0,0,4,0,358,0
3032,5,47, Other,7244744066.0,0,0,164,0,21429,0
3033,5,47, Properties,23586.0,6,0,23,2,2891,0
3034,5,47, Study,335588878.0,94,4,314,2,65518,177
3035,5,47, TextEditor,214166688.0,635,0,601,24,94490,1173
3036,5,48, Blank,2546767.0,0,0,64,0,4102,0
3037,5,48, Deeds,32982405.0,11,0,848,6,42509,182
3038,5,48, Diagram,12807229.0,0,0,423,4,13943,0
3039,5,48, Other,813579.0,25,0,214,0,12568,133
3040,5,48, Properties,579.0,0,0,2,0,572,0
3041,5,48, Study,60437102.0,379,0,154,0,27869,0
3042,5,48, TextEditor,87378603.0,823,0,333,0,33691,2770
3043,5,49, Aulaweb,1423294.0,2,0,62,0,2968,0
3044,5,49, Blank,109587.0,5,0,172,2,8927,12
3045,5,49, Deeds,3230977.0,0,0,1035,110,39321,242
3046,5,49, Diagram,12020729.0,10,0,222,0,18329,21
